Region,Date,New Cases,New Cases (cumulative),Reinfections,Reinfections (cumulative),New Daily Deaths,New Daily Deaths (cumulative),New Hospital Admissions,New Hospital Admissions (cumulative),"New Vaccinations, 1st dose","New Vaccinations, 1st dose (cumulative)","New Vaccinations, 2nd dose","New Vaccinations, 2nd dose (cumulative)","New Vaccinations, Booster","New Vaccinations, Booster (cumulative)"
North East and Yorkshire,10/12/2021,4044,1478456,93.0,14603.0,13.0,20229.0,91.0,89309.0,2592.0,6103807.0,4405.0,5597565.0,53595.0,2824000.0
North East and Yorkshire,09/12/2021,4735,1474412,111.0,14510.0,14.0,20216.0,104.0,89218.0,2541.0,6101215.0,4234.0,5593160.0,59732.0,2770405.0
North East and Yorkshire,08/12/2021,4998,1469677,112.0,14399.0,17.0,20202.0,102.0,89114.0,2328.0,6098674.0,3770.0,5588926.0,52324.0,2710673.0
North East and Yorkshire,07/12/2021,4639,1464679,84.0,14287.0,17.0,20185.0,105.0,89012.0,2343.0,6096346.0,2976.0,5585156.0,44613.0,2658349.0
North East and Yorkshire,06/12/2021,5256,1460040,100.0,14203.0,16.0,20168.0,100.0,88907.0,1885.0,6094003.0,2872.0,5582180.0,38508.0,2613736.0
North East and Yorkshire,05/12/2021,3790,1454784,75.0,14103.0,15.0,20152.0,97.0,88807.0,1950.0,6092118.0,2740.0,5579308.0,33905.0,2575228.0
North East and Yorkshire,04/12/2021,3402,1450994,57.0,14028.0,18.0,20137.0,80.0,88710.0,2981.0,6090168.0,4938.0,5576568.0,65265.0,2541323.0
North East and Yorkshire,03/12/2021,4068,1447592,56.0,13971.0,22.0,20119.0,89.0,88630.0,2312.0,6087187.0,3556.0,5571630.0,46837.0,2476058.0
North East and Yorkshire,02/12/2021,4535,1443524,84.0,13915.0,12.0,20097.0,97.0,88541.0,2510.0,6084875.0,3558.0,5568074.0,53892.0,2429221.0
North East and Yorkshire,01/12/2021,5154,1438989,83.0,13831.0,19.0,20085.0,96.0,88444.0,3112.0,6082365.0,3818.0,5564516.0,48996.0,2375329.0
North East and Yorkshire,30/11/2021,5326,1433835,82.0,13748.0,14.0,20066.0,104.0,88348.0,3135.0,6079253.0,3045.0,5560698.0,43274.0,2326333.0
North East and Yorkshire,29/11/2021,5464,1428509,90.0,13666.0,19.0,20052.0,100.0,88244.0,2425.0,6076118.0,2572.0,5557653.0,31768.0,2283059.0
North East and Yorkshire,28/11/2021,3937,1423045,43.0,13576.0,13.0,20033.0,89.0,88144.0,1732.0,6073693.0,2501.0,5555081.0,32296.0,2251291.0
North East and Yorkshire,27/11/2021,2643,1419108,48.0,13533.0,9.0,20020.0,98.0,88055.0,2395.0,6071961.0,4237.0,5552580.0,62122.0,2218995.0
North East and Yorkshire,26/11/2021,3875,1416465,70.0,13485.0,17.0,20011.0,83.0,87957.0,2545.0,6069566.0,3011.0,5548343.0,44229.0,2156873.0
North East and Yorkshire,25/11/2021,4331,1412590,70.0,13415.0,19.0,19994.0,95.0,87874.0,3124.0,6067021.0,2940.0,5545332.0,50871.0,2112644.0
North East and Yorkshire,24/11/2021,4776,1408259,86.0,13345.0,23.0,19975.0,118.0,87779.0,3180.0,6063897.0,2745.0,5542392.0,47728.0,2061773.0
North East and Yorkshire,23/11/2021,4953,1403483,60.0,13259.0,19.0,19952.0,113.0,87661.0,2886.0,6060717.0,2292.0,5539647.0,38905.0,2014045.0
North East and Yorkshire,22/11/2021,5297,1398530,72.0,13199.0,18.0,19933.0,89.0,87548.0,3163.0,6057831.0,1680.0,5537355.0,34740.0,1975140.0
North East and Yorkshire,21/11/2021,3746,1393233,57.0,13127.0,17.0,19915.0,127.0,87459.0,1940.0,6054668.0,1587.0,5535675.0,31353.0,1940400.0
North East and Yorkshire,20/11/2021,3586,1389487,45.0,13070.0,18.0,19898.0,116.0,87332.0,2568.0,6052728.0,2933.0,5534088.0,62373.0,1909047.0
North East and Yorkshire,19/11/2021,4230,1385901,52.0,13025.0,21.0,19880.0,111.0,87216.0,3646.0,6050160.0,2477.0,5531155.0,42780.0,1846674.0
North East and Yorkshire,18/11/2021,4747,1381671,65.0,12973.0,23.0,19859.0,126.0,87105.0,3328.0,6046514.0,2184.0,5528678.0,44809.0,1803894.0
North East and Yorkshire,17/11/2021,5154,1376924,68.0,12908.0,14.0,19836.0,111.0,86979.0,4740.0,6043186.0,2606.0,5526494.0,46613.0,1759085.0
North East and Yorkshire,16/11/2021,4952,1371770,68.0,12840.0,20.0,19822.0,120.0,86868.0,3450.0,6038446.0,2004.0,5523888.0,40767.0,1712472.0
North East and Yorkshire,15/11/2021,5590,1366818,82.0,12772.0,20.0,19802.0,117.0,86748.0,3886.0,6034996.0,1938.0,5521884.0,32054.0,1671705.0
North East and Yorkshire,14/11/2021,4093,1361228,54.0,12690.0,19.0,19782.0,125.0,86631.0,2418.0,6031110.0,1598.0,5519946.0,25570.0,1639651.0
North East and Yorkshire,13/11/2021,3711,1357135,49.0,12636.0,25.0,19763.0,124.0,86506.0,3731.0,6028692.0,3104.0,5518348.0,66832.0,1614081.0
North East and Yorkshire,12/11/2021,4412,1353424,55.0,12587.0,31.0,19738.0,144.0,86382.0,4454.0,6024961.0,2449.0,5515244.0,42033.0,1547249.0
North East and Yorkshire,11/11/2021,4647,1349012,64.0,12532.0,27.0,19707.0,135.0,86238.0,5226.0,6020507.0,2785.0,5512795.0,46046.0,1505216.0
North East and Yorkshire,10/11/2021,4859,1344365,79.0,12468.0,20.0,19680.0,148.0,86103.0,4402.0,6015281.0,2728.0,5510010.0,45232.0,1459170.0
North East and Yorkshire,09/11/2021,4913,1339506,76.0,12389.0,29.0,19660.0,152.0,85955.0,5299.0,6010879.0,2182.0,5507282.0,40105.0,1413938.0
North East and Yorkshire,08/11/2021,5211,1334593,96.0,12313.0,16.0,19631.0,155.0,85803.0,4915.0,6005580.0,1965.0,5505100.0,30882.0,1373833.0
North East and Yorkshire,07/11/2021,3678,1329382,58.0,12217.0,27.0,19615.0,124.0,85648.0,2931.0,6000665.0,1453.0,5503135.0,23917.0,1342951.0
North East and Yorkshire,06/11/2021,3338,1325704,54.0,12159.0,29.0,19588.0,132.0,85524.0,4288.0,5997734.0,3366.0,5501682.0,60847.0,1319034.0
North East and Yorkshire,05/11/2021,3726,1322366,55.0,12105.0,25.0,19559.0,127.0,85392.0,5487.0,5993446.0,2402.0,5498316.0,37746.0,1258187.0
North East and Yorkshire,04/11/2021,4254,1318640,65.0,12050.0,31.0,19534.0,122.0,85265.0,6720.0,5987959.0,2347.0,5495914.0,42962.0,1220441.0
North East and Yorkshire,03/11/2021,4730,1314386,53.0,11985.0,25.0,19503.0,135.0,85143.0,6467.0,5981239.0,2577.0,5493567.0,43316.0,1177479.0
North East and Yorkshire,02/11/2021,4955,1309656,55.0,11932.0,28.0,19478.0,167.0,85008.0,6889.0,5974772.0,1983.0,5490990.0,32199.0,1134163.0
North East and Yorkshire,01/11/2021,6015,1304701,105.0,11877.0,27.0,19450.0,166.0,84841.0,4909.0,5967883.0,1909.0,5489007.0,26609.0,1101964.0
North East and Yorkshire,31/10/2021,4651,1298686,67.0,11772.0,34.0,19423.0,183.0,84675.0,2838.0,5962974.0,1692.0,5487098.0,20402.0,1075355.0
North East and Yorkshire,30/10/2021,4413,1294035,48.0,11705.0,29.0,19389.0,129.0,84492.0,3336.0,5960136.0,2808.0,5485406.0,52469.0,1054953.0
North East and Yorkshire,29/10/2021,5510,1289622,72.0,11657.0,22.0,19360.0,172.0,84363.0,4253.0,5956800.0,2466.0,5482598.0,35991.0,1002484.0
North East and Yorkshire,28/10/2021,5589,1284112,74.0,11585.0,29.0,19338.0,179.0,84191.0,4602.0,5952547.0,2645.0,5480132.0,38508.0,966493.0
North East and Yorkshire,27/10/2021,5607,1278523,78.0,11511.0,29.0,19309.0,226.0,84012.0,4764.0,5947945.0,2391.0,5477487.0,32509.0,927985.0
North East and Yorkshire,26/10/2021,5562,1272916,72.0,11433.0,17.0,19280.0,197.0,83786.0,4012.0,5943181.0,2276.0,5475096.0,29012.0,895476.0
North East and Yorkshire,25/10/2021,5995,1267354,68.0,11361.0,23.0,19263.0,164.0,83589.0,3907.0,5939169.0,2055.0,5472820.0,22679.0,866464.0
North East and Yorkshire,24/10/2021,4651,1261359,59.0,11293.0,27.0,19240.0,173.0,83425.0,1654.0,5935262.0,2219.0,5470765.0,19167.0,843785.0
North East and Yorkshire,23/10/2021,4216,1256708,45.0,11234.0,25.0,19213.0,154.0,83252.0,2227.0,5933608.0,3970.0,5468546.0,53541.0,824618.0
North East and Yorkshire,22/10/2021,4880,1252492,65.0,11189.0,27.0,19188.0,137.0,83098.0,5248.0,5931381.0,2915.0,5464576.0,35631.0,771077.0
North East and Yorkshire,21/10/2021,5541,1247612,61.0,11124.0,27.0,19161.0,180.0,82961.0,6064.0,5926133.0,2909.0,5461661.0,39381.0,735446.0
North East and Yorkshire,20/10/2021,6406,1242071,74.0,11063.0,29.0,19134.0,194.0,82781.0,6119.0,5920069.0,3272.0,5458752.0,37395.0,696065.0
North East and Yorkshire,19/10/2021,6250,1235665,75.0,10989.0,20.0,19105.0,166.0,82587.0,5364.0,5913950.0,2522.0,5455480.0,29006.0,658670.0
North East and Yorkshire,18/10/2021,7055,1229415,103.0,10914.0,13.0,19085.0,223.0,82421.0,5607.0,5908586.0,2713.0,5452958.0,18091.0,629664.0
North East and Yorkshire,17/10/2021,5169,1222360,54.0,10811.0,20.0,19072.0,161.0,82198.0,1016.0,5902979.0,2231.0,5450245.0,14666.0,611573.0
North East and Yorkshire,16/10/2021,4578,1217191,51.0,10757.0,25.0,19052.0,151.0,82037.0,1807.0,5901963.0,4082.0,5448014.0,51184.0,596907.0
North East and Yorkshire,15/10/2021,5154,1212613,64.0,10706.0,24.0,19027.0,143.0,81886.0,5476.0,5900156.0,3267.0,5443932.0,31213.0,545723.0
North East and Yorkshire,14/10/2021,5806,1207459,79.0,10642.0,26.0,19003.0,160.0,81743.0,5966.0,5894680.0,3546.0,5440665.0,35231.0,514510.0
North East and Yorkshire,13/10/2021,6188,1201653,70.0,10563.0,26.0,18977.0,175.0,81583.0,6125.0,5888714.0,3312.0,5437119.0,29788.0,479279.0
North East and Yorkshire,12/10/2021,6304,1195465,94.0,10493.0,20.0,18951.0,166.0,81408.0,5702.0,5882589.0,2829.0,5433807.0,25384.0,449491.0
North East and Yorkshire,11/10/2021,7146,1189161,86.0,10399.0,22.0,18931.0,131.0,81242.0,3929.0,5876887.0,2925.0,5430978.0,19372.0,424107.0
North East and Yorkshire,10/10/2021,5191,1182015,59.0,10313.0,19.0,18909.0,130.0,81111.0,1319.0,5872958.0,2614.0,5428053.0,13242.0,404735.0
North East and Yorkshire,09/10/2021,4435,1176824,39.0,10254.0,24.0,18890.0,146.0,80981.0,1984.0,5871639.0,4211.0,5425439.0,43982.0,391493.0
North East and Yorkshire,08/10/2021,4960,1172389,66.0,10215.0,30.0,18866.0,144.0,80835.0,4803.0,5869655.0,3456.0,5421228.0,28773.0,347511.0
North East and Yorkshire,07/10/2021,5363,1167429,59.0,10149.0,21.0,18836.0,133.0,80691.0,5489.0,5864852.0,3938.0,5417772.0,32281.0,318738.0
North East and Yorkshire,06/10/2021,5498,1162066,70.0,10090.0,8.0,18815.0,141.0,80558.0,5151.0,5859363.0,3856.0,5413834.0,30117.0,286457.0
North East and Yorkshire,05/10/2021,5360,1156568,67.0,10020.0,15.0,18807.0,166.0,80417.0,4260.0,5854212.0,3120.0,5409978.0,25000.0,256340.0
North East and Yorkshire,04/10/2021,6081,1151208,62.0,9953.0,11.0,18792.0,129.0,80251.0,4286.0,5849952.0,3207.0,5406858.0,19053.0,231340.0
North East and Yorkshire,03/10/2021,4377,1145127,55.0,9891.0,21.0,18781.0,141.0,80122.0,1346.0,5845666.0,2567.0,5403651.0,15493.0,212287.0
North East and Yorkshire,02/10/2021,3521,1140750,40.0,9836.0,13.0,18760.0,130.0,79981.0,2068.0,5844320.0,4395.0,5401084.0,38193.0,196794.0
North East and Yorkshire,01/10/2021,4013,1137229,54.0,9796.0,18.0,18747.0,97.0,79851.0,4054.0,5842252.0,4018.0,5396689.0,24076.0,158601.0
North East and Yorkshire,30/09/2021,4364,1133216,49.0,9742.0,22.0,18729.0,125.0,79754.0,5314.0,5838198.0,4793.0,5392671.0,25363.0,134525.0
North East and Yorkshire,29/09/2021,4910,1128852,52.0,9693.0,22.0,18707.0,143.0,79629.0,5244.0,5832884.0,4339.0,5387878.0,21369.0,109162.0
North East and Yorkshire,28/09/2021,4953,1123942,70.0,9641.0,12.0,18685.0,150.0,79486.0,4037.0,5827640.0,3538.0,5383539.0,16975.0,87793.0
North East and Yorkshire,27/09/2021,5674,1118989,72.0,9571.0,11.0,18673.0,126.0,79336.0,3386.0,5823603.0,3296.0,5380001.0,14545.0,70818.0
North East and Yorkshire,26/09/2021,4499,1113315,55.0,9499.0,16.0,18662.0,129.0,79210.0,1213.0,5820217.0,3634.0,5376705.0,7505.0,56273.0
North East and Yorkshire,25/09/2021,4027,1108816,40.0,9444.0,21.0,18646.0,130.0,79081.0,1919.0,5819004.0,6113.0,5373071.0,16321.0,48768.0
North East and Yorkshire,24/09/2021,4371,1104789,48.0,9404.0,20.0,18625.0,137.0,78951.0,3248.0,5817085.0,5211.0,5366958.0,10487.0,32447.0
North East and Yorkshire,23/09/2021,4988,1100418,49.0,9356.0,21.0,18605.0,125.0,78814.0,2529.0,5813837.0,6357.0,5361747.0,8360.0,21960.0
North East and Yorkshire,22/09/2021,5201,1095430,58.0,9307.0,26.0,18584.0,126.0,78689.0,2339.0,5811308.0,5750.0,5355390.0,5508.0,13600.0
North East and Yorkshire,21/09/2021,5524,1090229,62.0,9249.0,17.0,18558.0,123.0,78563.0,1724.0,5808969.0,4273.0,5349640.0,2832.0,8092.0
North East and Yorkshire,20/09/2021,5716,1084705,68.0,9187.0,31.0,18541.0,139.0,78440.0,2113.0,5807245.0,4709.0,5345367.0,1311.0,5260.0
North East and Yorkshire,19/09/2021,4297,1078989,45.0,9119.0,23.0,18510.0,146.0,78301.0,1609.0,5805132.0,5709.0,5340658.0,159.0,3949.0
North East and Yorkshire,18/09/2021,3579,1074692,47.0,9074.0,15.0,18487.0,132.0,78155.0,2841.0,5803523.0,9203.0,5334949.0,716.0,3790.0
North East and Yorkshire,17/09/2021,3878,1071113,39.0,9027.0,24.0,18472.0,120.0,78023.0,2301.0,5800682.0,8864.0,5325746.0,253.0,3074.0
North East and Yorkshire,16/09/2021,3935,1067235,51.0,8988.0,29.0,18448.0,142.0,77903.0,2490.0,5798381.0,9079.0,5316882.0,344.0,2821.0
North East and Yorkshire,15/09/2021,3767,1063300,33.0,8937.0,23.0,18419.0,147.0,77761.0,2751.0,5795891.0,8413.0,5307803.0,233.0,2477.0
North East and Yorkshire,14/09/2021,3710,1059533,56.0,8904.0,26.0,18396.0,152.0,77614.0,2004.0,5793140.0,7273.0,5299390.0,52.0,2244.0
North East and Yorkshire,13/09/2021,4387,1055823,49.0,8848.0,15.0,18370.0,162.0,77462.0,1646.0,5791136.0,6382.0,5292117.0,20.0,2192.0
North East and Yorkshire,12/09/2021,3124,1051436,38.0,8799.0,22.0,18355.0,140.0,77300.0,1713.0,5789490.0,6899.0,5285735.0,3.0,2172.0
North East and Yorkshire,11/09/2021,3033,1048312,38.0,8761.0,16.0,18333.0,148.0,77160.0,3334.0,5787777.0,13530.0,5278836.0,212.0,2169.0
North East and Yorkshire,10/09/2021,3772,1045279,42.0,8723.0,30.0,18317.0,147.0,77012.0,3024.0,5784443.0,11227.0,5265306.0,33.0,1957.0
North East and Yorkshire,09/09/2021,4199,1041507,56.0,8681.0,29.0,18287.0,150.0,76865.0,3040.0,5781419.0,13326.0,5254079.0,13.0,1924.0
North East and Yorkshire,08/09/2021,4670,1037308,64.0,8625.0,16.0,18258.0,156.0,76715.0,3045.0,5778379.0,11691.0,5240753.0,20.0,1911.0
North East and Yorkshire,07/09/2021,5042,1032638,70.0,8561.0,22.0,18242.0,163.0,76559.0,2330.0,5775334.0,7906.0,5229062.0,7.0,1891.0
North East and Yorkshire,06/09/2021,5734,1027596,75.0,8491.0,23.0,18220.0,157.0,76396.0,2248.0,5773004.0,8235.0,5221156.0,6.0,1884.0
North East and Yorkshire,05/09/2021,4020,1021862,44.0,8416.0,22.0,18197.0,158.0,76239.0,2184.0,5770756.0,9517.0,5212921.0,5.0,1878.0
North East and Yorkshire,04/09/2021,3922,1017842,48.0,8372.0,27.0,18175.0,192.0,76081.0,4680.0,5768572.0,16329.0,5203404.0,6.0,1873.0
North East and Yorkshire,03/09/2021,4790,1013920,65.0,8324.0,26.0,18148.0,156.0,75889.0,4125.0,5763892.0,14556.0,5187075.0,14.0,1867.0
North East and Yorkshire,02/09/2021,4854,1009130,71.0,8259.0,20.0,18122.0,140.0,75733.0,4345.0,5759767.0,15089.0,5172519.0,7.0,1853.0
North East and Yorkshire,01/09/2021,5073,1004276,65.0,8188.0,20.0,18102.0,160.0,75593.0,4442.0,5755422.0,14739.0,5157430.0,12.0,1846.0
North East and Yorkshire,31/08/2021,5564,999203,67.0,8123.0,23.0,18082.0,159.0,75433.0,3884.0,5750980.0,13183.0,5142691.0,22.0,1834.0
North East and Yorkshire,30/08/2021,4328,993639,50.0,8056.0,16.0,18059.0,152.0,75274.0,1618.0,5747096.0,6681.0,5129508.0,9.0,1812.0
North East and Yorkshire,29/08/2021,3268,989311,49.0,8006.0,19.0,18043.0,126.0,75122.0,2620.0,5745478.0,9551.0,5122827.0,4.0,1803.0
North East and Yorkshire,28/08/2021,3252,986043,32.0,7957.0,22.0,18024.0,134.0,74996.0,5111.0,5742858.0,15642.0,5113276.0,7.0,1799.0
North East and Yorkshire,27/08/2021,3841,982791,51.0,7925.0,31.0,18002.0,139.0,74862.0,5167.0,5737747.0,16173.0,5097634.0,9.0,1792.0
North East and Yorkshire,26/08/2021,4127,978950,54.0,7874.0,10.0,17971.0,159.0,74723.0,6413.0,5732580.0,16895.0,5081461.0,9.0,1783.0
North East and Yorkshire,25/08/2021,4312,974823,60.0,7820.0,14.0,17961.0,158.0,74564.0,6857.0,5726167.0,17987.0,5064566.0,8.0,1774.0
North East and Yorkshire,24/08/2021,4471,970511,48.0,7760.0,21.0,17947.0,149.0,74406.0,5485.0,5719310.0,14622.0,5046579.0,8.0,1766.0
North East and Yorkshire,23/08/2021,4882,966040,59.0,7712.0,21.0,17926.0,170.0,74257.0,3752.0,5713825.0,13326.0,5031957.0,7.0,1758.0
North East and Yorkshire,22/08/2021,3566,961158,38.0,7653.0,16.0,17905.0,146.0,74087.0,4074.0,5710073.0,13795.0,5018631.0,9.0,1751.0
North East and Yorkshire,21/08/2021,3334,957592,42.0,7615.0,15.0,17889.0,155.0,73941.0,7815.0,5705999.0,25634.0,5004836.0,8.0,1742.0
North East and Yorkshire,20/08/2021,3803,954258,55.0,7573.0,22.0,17874.0,159.0,73786.0,5773.0,5698184.0,18493.0,4979202.0,9.0,1734.0
North East and Yorkshire,19/08/2021,4341,950455,59.0,7518.0,18.0,17852.0,176.0,73627.0,5786.0,5692411.0,19597.0,4960709.0,15.0,1725.0
North East and Yorkshire,18/08/2021,4539,946114,56.0,7459.0,19.0,17834.0,138.0,73451.0,6528.0,5686625.0,20349.0,4941112.0,12.0,1710.0
North East and Yorkshire,17/08/2021,4245,941575,46.0,7403.0,19.0,17815.0,166.0,73313.0,4171.0,5680097.0,14643.0,4920763.0,5.0,1698.0
North East and Yorkshire,16/08/2021,4694,937330,67.0,7357.0,15.0,17796.0,144.0,73147.0,3009.0,5675926.0,13020.0,4906120.0,7.0,1693.0
North East and Yorkshire,15/08/2021,3364,932636,45.0,7290.0,13.0,17781.0,158.0,73003.0,3796.0,5672917.0,14448.0,4893100.0,4.0,1686.0
North East and Yorkshire,14/08/2021,3345,929272,42.0,7245.0,19.0,17768.0,151.0,72845.0,5933.0,5669121.0,23725.0,4878652.0,8.0,1682.0
North East and Yorkshire,13/08/2021,4018,925927,62.0,7203.0,23.0,17749.0,124.0,72694.0,4483.0,5663188.0,19935.0,4854927.0,16.0,1674.0
North East and Yorkshire,12/08/2021,4253,921909,51.0,7141.0,20.0,17726.0,139.0,72570.0,5138.0,5658705.0,21120.0,4834992.0,8.0,1658.0
North East and Yorkshire,11/08/2021,4402,917656,42.0,7090.0,17.0,17706.0,168.0,72431.0,6278.0,5653567.0,18045.0,4813872.0,6.0,1650.0
North East and Yorkshire,10/08/2021,4513,913254,67.0,7048.0,24.0,17689.0,191.0,72263.0,3628.0,5647289.0,13572.0,4795827.0,3.0,1644.0
North East and Yorkshire,09/08/2021,4704,908741,70.0,6981.0,19.0,17665.0,153.0,72072.0,2753.0,5643661.0,11925.0,4782255.0,6.0,1641.0
North East and Yorkshire,08/08/2021,3267,904037,44.0,6911.0,16.0,17646.0,144.0,71919.0,2636.0,5640908.0,14020.0,4770330.0,7.0,1635.0
North East and Yorkshire,07/08/2021,3341,900770,44.0,6867.0,19.0,17630.0,156.0,71775.0,5247.0,5638272.0,26204.0,4756310.0,2.0,1628.0
North East and Yorkshire,06/08/2021,4139,897429,57.0,6823.0,21.0,17611.0,134.0,71619.0,3323.0,5633025.0,17368.0,4730106.0,5.0,1626.0
North East and Yorkshire,05/08/2021,4640,893290,58.0,6766.0,27.0,17590.0,156.0,71485.0,3817.0,5629702.0,19130.0,4712738.0,7.0,1621.0
North East and Yorkshire,04/08/2021,4950,888650,68.0,6708.0,19.0,17563.0,168.0,71329.0,4165.0,5625885.0,18388.0,4693608.0,7.0,1614.0
North East and Yorkshire,03/08/2021,4512,883700,56.0,6640.0,19.0,17544.0,178.0,71161.0,3414.0,5621720.0,12813.0,4675220.0,6.0,1607.0
North East and Yorkshire,02/08/2021,4565,879188,76.0,6584.0,16.0,17525.0,144.0,70983.0,2863.0,5618306.0,10708.0,4662407.0,5.0,1601.0
North East and Yorkshire,01/08/2021,3196,874623,36.0,6508.0,14.0,17509.0,132.0,70839.0,2372.0,5615443.0,12115.0,4651699.0,6.0,1596.0
North East and Yorkshire,31/07/2021,3219,871427,46.0,6472.0,21.0,17495.0,149.0,70707.0,4990.0,5613071.0,27647.0,4639584.0,5.0,1590.0
North East and Yorkshire,30/07/2021,3965,868208,57.0,6426.0,16.0,17474.0,125.0,70558.0,4016.0,5608081.0,17078.0,4611937.0,4.0,1585.0
North East and Yorkshire,29/07/2021,4510,864243,73.0,6369.0,17.0,17458.0,154.0,70433.0,5437.0,5604065.0,19750.0,4594859.0,16.0,1581.0
North East and Yorkshire,28/07/2021,4708,859733,61.0,6296.0,17.0,17441.0,170.0,70279.0,4372.0,5598628.0,18077.0,4575109.0,5.0,1565.0
North East and Yorkshire,27/07/2021,4722,855025,54.0,6235.0,15.0,17424.0,212.0,70109.0,3375.0,5594256.0,12424.0,4557032.0,3.0,1560.0
North East and Yorkshire,26/07/2021,5005,850303,76.0,6181.0,21.0,17409.0,178.0,69897.0,3104.0,5590881.0,9813.0,4544608.0,4.0,1557.0
North East and Yorkshire,25/07/2021,3490,845298,55.0,6105.0,17.0,17388.0,220.0,69719.0,3392.0,5587777.0,11124.0,4534795.0,8.0,1553.0
North East and Yorkshire,24/07/2021,3738,841808,53.0,6050.0,21.0,17371.0,161.0,69499.0,6045.0,5584385.0,24571.0,4523671.0,5.0,1545.0
North East and Yorkshire,23/07/2021,4414,838070,59.0,5997.0,10.0,17350.0,188.0,69338.0,5092.0,5578340.0,17755.0,4499100.0,10.0,1540.0
North East and Yorkshire,22/07/2021,5144,833656,64.0,5938.0,14.0,17340.0,205.0,69150.0,5765.0,5573248.0,20632.0,4481345.0,15.0,1530.0
North East and Yorkshire,21/07/2021,5863,828512,61.0,5874.0,15.0,17326.0,215.0,68945.0,5602.0,5567483.0,18872.0,4460713.0,9.0,1515.0
North East and Yorkshire,20/07/2021,6844,822649,95.0,5813.0,14.0,17311.0,205.0,68730.0,4289.0,5561881.0,13901.0,4441841.0,9.0,1506.0
North East and Yorkshire,19/07/2021,8709,815805,119.0,5718.0,23.0,17297.0,197.0,68525.0,3895.0,5557592.0,10820.0,4427940.0,6.0,1497.0
North East and Yorkshire,18/07/2021,6329,807096,71.0,5599.0,11.0,17274.0,164.0,68328.0,4431.0,5553697.0,13563.0,4417120.0,4.0,1491.0
North East and Yorkshire,17/07/2021,6591,800767,66.0,5528.0,7.0,17263.0,141.0,68164.0,9088.0,5549266.0,24631.0,4403557.0,5.0,1487.0
North East and Yorkshire,16/07/2021,9771,794176,129.0,5462.0,12.0,17256.0,157.0,68023.0,7502.0,5540178.0,20702.0,4378926.0,11.0,1482.0
North East and Yorkshire,15/07/2021,11052,784405,158.0,5333.0,11.0,17244.0,154.0,67866.0,7621.0,5532676.0,22307.0,4358224.0,13.0,1471.0
North East and Yorkshire,14/07/2021,10254,773353,128.0,5175.0,10.0,17233.0,183.0,67712.0,7348.0,5525055.0,20435.0,4335917.0,7.0,1458.0
