areaType,areaName,areaCode,date,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate
region,Midlands,E12000005,29/10/2021,3385,4196285,2095,3837866,23362,686947
region,Midlands,E12000005,28/10/2021,3503,4192900,2073,3835771,26387,663585
region,Midlands,E12000005,27/10/2021,4199,4189397,1891,3833698,22771,637198
region,Midlands,E12000005,26/10/2021,3303,4185198,1949,3831807,22033,614427
region,Midlands,E12000005,25/10/2021,1863,4181895,1889,3829858,19521,592394
region,Midlands,E12000005,24/10/2021,1611,4180032,1469,3827969,14288,572873
region,Midlands,E12000005,23/10/2021,2677,4178421,3353,3826500,31667,558585
region,Midlands,E12000005,22/10/2021,4396,4175744,2419,3823147,26715,526918
region,Midlands,E12000005,21/10/2021,4758,4171348,2208,3820728,26819,500203
region,Midlands,E12000005,20/10/2021,4681,4166590,2013,3818520,23046,473384
region,Midlands,E12000005,19/10/2021,4367,4161909,1959,3816507,19182,450338
region,Midlands,E12000005,18/10/2021,4812,4157542,1734,3814548,15571,431156
region,Midlands,E12000005,17/10/2021,1134,4152730,1661,3812814,14121,415585
region,Midlands,E12000005,16/10/2021,2151,4151596,3759,3811153,33130,401464
region,Midlands,E12000005,15/10/2021,3842,4149445,2634,3807394,21953,368334
region,Midlands,E12000005,14/10/2021,4418,4145603,2485,3804760,22758,346381
region,Midlands,E12000005,13/10/2021,4325,4141185,2010,3802275,18513,323623
region,Midlands,E12000005,12/10/2021,4226,4136860,2304,3800265,16890,305110
region,Midlands,E12000005,11/10/2021,4194,4132634,2065,3797961,12599,288220
region,Midlands,E12000005,10/10/2021,1232,4128440,1943,3795896,10913,275621
region,Midlands,E12000005,09/10/2021,2775,4127208,4111,3793953,26703,264708
region,Midlands,E12000005,08/10/2021,3540,4124433,2848,3789842,20237,238005
region,Midlands,E12000005,07/10/2021,3739,4120893,2594,3786994,22499,217768
region,Midlands,E12000005,06/10/2021,3631,4117154,2352,3784400,18390,195269
region,Midlands,E12000005,05/10/2021,3733,4113523,2625,3782048,16032,176879
region,Midlands,E12000005,04/10/2021,2888,4109790,2341,3779423,13695,160847
region,Midlands,E12000005,03/10/2021,1009,4106902,1886,3777082,10567,147152
region,Midlands,E12000005,02/10/2021,2230,4105893,3203,3775196,22064,136585
region,Midlands,E12000005,01/10/2021,3349,4103663,2813,3771993,16437,114521
region,Midlands,E12000005,30/09/2021,2583,4100314,2915,3769180,18232,98084
region,Midlands,E12000005,29/09/2021,2748,4097731,2785,3766265,16483,79852
region,Midlands,E12000005,28/09/2021,2594,4094983,3010,3763480,9631,63369
region,Midlands,E12000005,27/09/2021,2095,4092389,2500,3760470,8808,53738
region,Midlands,E12000005,26/09/2021,872,4090294,2006,3757970,5144,44930
region,Midlands,E12000005,25/09/2021,2017,4089422,4570,3755964,10450,39786
region,Midlands,E12000005,24/09/2021,1716,4087405,3818,3751394,8553,29336
region,Midlands,E12000005,23/09/2021,1706,4085689,3777,3747576,7564,20783
region,Midlands,E12000005,22/09/2021,1838,4083983,3977,3743799,4989,13219
region,Midlands,E12000005,21/09/2021,1738,4082145,4186,3739822,3981,8230
region,Midlands,E12000005,20/09/2021,1550,4080407,3715,3735636,727,4249
region,Midlands,E12000005,19/09/2021,1221,4078857,3631,3731921,128,3522
region,Midlands,E12000005,18/09/2021,2634,4077636,7783,3728290,721,3394
region,Midlands,E12000005,17/09/2021,1768,4075002,5756,3720507,358,2673
region,Midlands,E12000005,16/09/2021,2258,4073234,6012,3714751,623,2315
region,Midlands,E12000005,15/09/2021,2103,4070976,5122,3708739,132,1692
region,Midlands,E12000005,14/09/2021,2075,4068873,5634,3703617,183,1560
region,Midlands,E12000005,13/09/2021,1587,4066798,5121,3697983,14,1377
region,Midlands,E12000005,12/09/2021,1245,4065211,4460,3692862,12,1363
region,Midlands,E12000005,11/09/2021,2702,4063966,9173,3688402,4,1351
region,Midlands,E12000005,10/09/2021,2172,4061264,6915,3679229,4,1347
region,Midlands,E12000005,09/09/2021,2415,4059092,8662,3672314,75,1343
region,Midlands,E12000005,08/09/2021,2199,4056677,6339,3663652,38,1268
region,Midlands,E12000005,07/09/2021,1899,4054478,6945,3657313,23,1230
region,Midlands,E12000005,06/09/2021,1840,4052579,6343,3650368,21,1207
region,Midlands,E12000005,05/09/2021,1705,4050739,6260,3644025,7,1186
region,Midlands,E12000005,04/09/2021,4185,4049034,12893,3637765,51,1179
region,Midlands,E12000005,03/09/2021,2872,4044849,9169,3624872,9,1128
region,Midlands,E12000005,02/09/2021,3905,4041977,10784,3615703,9,1119
region,Midlands,E12000005,01/09/2021,4299,4038072,10028,3604919,13,1110
region,Midlands,E12000005,31/08/2021,3297,4033773,9840,3594891,10,1097
region,Midlands,E12000005,30/08/2021,1595,4030476,4772,3585051,4,1087
region,Midlands,E12000005,29/08/2021,2269,4028881,6947,3580279,4,1083
region,Midlands,E12000005,28/08/2021,3429,4026612,12963,3573332,6,1079
region,Midlands,E12000005,27/08/2021,3734,4023183,11658,3560369,4,1073
region,Midlands,E12000005,26/08/2021,5215,4019449,13140,3548711,6,1069
region,Midlands,E12000005,25/08/2021,4349,4014234,11939,3535571,7,1063
region,Midlands,E12000005,24/08/2021,5314,4009885,11489,3523632,7,1056
region,Midlands,E12000005,23/08/2021,4166,4004571,10923,3512143,9,1049
region,Midlands,E12000005,22/08/2021,3578,4000405,9012,3501220,4,1040
region,Midlands,E12000005,21/08/2021,7041,3996827,18148,3492208,10,1036
region,Midlands,E12000005,20/08/2021,5102,3989786,14418,3474060,7,1026
region,Midlands,E12000005,19/08/2021,5398,3984684,15859,3459642,19,1019
region,Midlands,E12000005,18/08/2021,4484,3979286,13561,3443783,17,1000
region,Midlands,E12000005,17/08/2021,2448,3974802,11221,3430222,13,983
region,Midlands,E12000005,16/08/2021,2522,3972354,11410,3419001,4,970
region,Midlands,E12000005,15/08/2021,3116,3969832,9212,3407591,9,966
region,Midlands,E12000005,14/08/2021,3685,3966716,15004,3398379,5,957
region,Midlands,E12000005,13/08/2021,3016,3963031,12779,3383375,6,952
region,Midlands,E12000005,12/08/2021,3863,3960015,17577,3370596,21,946
region,Midlands,E12000005,11/08/2021,3586,3956152,14858,3353019,19,925
region,Midlands,E12000005,10/08/2021,2381,3952566,11113,3338161,8,906
region,Midlands,E12000005,09/08/2021,2028,3950185,9910,3327048,3,898
region,Midlands,E12000005,08/08/2021,1725,3948157,7359,3317138,2,895
region,Midlands,E12000005,07/08/2021,3532,3946432,16514,3309779,12,893
region,Midlands,E12000005,06/08/2021,3210,3942900,13617,3293265,12,881
region,Midlands,E12000005,05/08/2021,2813,3939690,13248,3279648,10,869
region,Midlands,E12000005,04/08/2021,2973,3936877,12750,3266400,14,859
region,Midlands,E12000005,03/08/2021,2512,3933904,8864,3253650,6,845
region,Midlands,E12000005,02/08/2021,2230,3931392,6871,3244786,5,839
region,Midlands,E12000005,01/08/2021,2034,3929162,7012,3237915,6,834
region,Midlands,E12000005,31/07/2021,3475,3927128,15944,3230903,4,828
region,Midlands,E12000005,30/07/2021,2927,3923653,12340,3214959,9,824
region,Midlands,E12000005,29/07/2021,3247,3920726,11919,3202619,7,815
region,Midlands,E12000005,28/07/2021,3010,3917479,12054,3190700,4,808
region,Midlands,E12000005,27/07/2021,2668,3914469,9110,3178646,5,804
region,Midlands,E12000005,26/07/2021,2448,3911801,9168,3169536,6,799
region,Midlands,E12000005,25/07/2021,2127,3909353,9226,3160368,6,793
region,Midlands,E12000005,24/07/2021,4176,3907226,18112,3151142,7,787
region,Midlands,E12000005,23/07/2021,3759,3903050,13977,3133030,10,780
region,Midlands,E12000005,22/07/2021,3394,3899291,14149,3119053,7,770
region,Midlands,E12000005,21/07/2021,3552,3895897,13358,3104904,10,763
region,Midlands,E12000005,20/07/2021,2819,3892345,9885,3091546,5,753
region,Midlands,E12000005,19/07/2021,2773,3889526,10741,3081661,5,748
region,Midlands,E12000005,18/07/2021,2622,3886753,8203,3070920,5,743
region,Midlands,E12000005,17/07/2021,6304,3884131,19871,3062717,8,738
region,Midlands,E12000005,16/07/2021,4332,3877827,13870,3042846,11,730
region,Midlands,E12000005,15/07/2021,5492,3873495,18410,3028976,12,719
region,Midlands,E12000005,14/07/2021,4641,3868003,13752,3010566,8,707
region,Midlands,E12000005,13/07/2021,4117,3863362,8944,2996814,5,699
region,Midlands,E12000005,12/07/2021,3193,3859245,8296,2987870,3,694
region,Midlands,E12000005,11/07/2021,2943,3856052,6976,2979574,6,691
region,Midlands,E12000005,10/07/2021,8450,3853109,15841,2972598,8,685
region,Midlands,E12000005,09/07/2021,7534,3844659,11669,2956757,10,677
region,Midlands,E12000005,08/07/2021,7565,3837125,11075,2945088,10,667
region,Midlands,E12000005,07/07/2021,6836,3829560,11110,2934013,8,657
region,Midlands,E12000005,06/07/2021,6066,3822724,9066,2922903,5,649
region,Midlands,E12000005,05/07/2021,4999,3816658,10192,2913837,7,644
region,Midlands,E12000005,04/07/2021,5702,3811659,6939,2903645,4,637
region,Midlands,E12000005,03/07/2021,13227,3805957,14798,2896706,12,633
region,Midlands,E12000005,02/07/2021,9817,3792730,9655,2881908,8,621
region,Midlands,E12000005,01/07/2021,11003,3782913,11894,2872253,4,613
region,Midlands,E12000005,30/06/2021,11142,3771910,9277,2860359,12,609
region,Midlands,E12000005,29/06/2021,9917,3760768,10687,2851082,8,597
region,Midlands,E12000005,28/06/2021,9420,3750851,9115,2840395,14,589
region,Midlands,E12000005,27/06/2021,10947,3741431,10355,2831280,6,575
region,Midlands,E12000005,26/06/2021,22197,3730484,15736,2820925,9,569
region,Midlands,E12000005,25/06/2021,17182,3708287,9338,2805189,6,560
region,Midlands,E12000005,24/06/2021,18492,3691105,14179,2795851,8,554
region,Midlands,E12000005,23/06/2021,15726,3672613,9309,2781672,10,546
region,Midlands,E12000005,22/06/2021,15383,3656887,8641,2772363,7,536
region,Midlands,E12000005,21/06/2021,12805,3641504,7626,2763722,6,529
region,Midlands,E12000005,20/06/2021,12701,3628699,5859,2756096,3,523
region,Midlands,E12000005,19/06/2021,22446,3615998,18365,2750237,8,520
region,Midlands,E12000005,18/06/2021,17371,3593552,13088,2731872,13,512
region,Midlands,E12000005,17/06/2021,24469,3576181,13828,2718784,7,499
region,Midlands,E12000005,16/06/2021,20428,3551712,15918,2704956,1,492
region,Midlands,E12000005,15/06/2021,15633,3531284,15811,2689038,6,491
region,Midlands,E12000005,14/06/2021,11328,3515651,14366,2673227,7,485
region,Midlands,E12000005,13/06/2021,10146,3504323,16418,2658861,3,478
region,Midlands,E12000005,12/06/2021,21671,3494177,31397,2642443,8,475
region,Midlands,E12000005,11/06/2021,14183,3472506,24760,2611046,12,467
region,Midlands,E12000005,10/06/2021,17957,3458323,24102,2586286,15,455
region,Midlands,E12000005,09/06/2021,14929,3440366,21065,2562184,11,440
region,Midlands,E12000005,08/06/2021,8450,3425437,22796,2541119,14,429
region,Midlands,E12000005,07/06/2021,6856,3416987,24657,2518323,3,415
region,Midlands,E12000005,06/06/2021,6391,3410131,20996,2493666,3,412
region,Midlands,E12000005,05/06/2021,11108,3403740,46085,2472670,10,409
region,Midlands,E12000005,04/06/2021,12202,3392632,30654,2426585,11,399
region,Midlands,E12000005,03/06/2021,15855,3380430,28415,2395931,8,388
region,Midlands,E12000005,02/06/2021,10439,3364575,29551,2367516,3,380
region,Midlands,E12000005,01/06/2021,4890,3354136,27419,2337965,4,377
region,Midlands,E12000005,31/05/2021,5572,3349246,15774,2310546,1,373
region,Midlands,E12000005,30/05/2021,8823,3343674,17403,2294772,2,372
region,Midlands,E12000005,29/05/2021,16113,3334851,37024,2277369,3,370
region,Midlands,E12000005,28/05/2021,14346,3318738,40737,2240345,6,367
region,Midlands,E12000005,27/05/2021,22623,3304392,42536,2199608,11,361
region,Midlands,E12000005,26/05/2021,19517,3281769,41325,2157072,14,350
region,Midlands,E12000005,25/05/2021,13062,3262252,37834,2115747,9,336
region,Midlands,E12000005,24/05/2021,7746,3249190,33835,2077913,8,327
region,Midlands,E12000005,23/05/2021,8397,3241444,26852,2044078,5,319
region,Midlands,E12000005,22/05/2021,13611,3233047,60131,2017226,9,314
region,Midlands,E12000005,21/05/2021,18701,3219436,41507,1957095,5,305
region,Midlands,E12000005,20/05/2021,24022,3200735,43703,1915588,15,300
region,Midlands,E12000005,19/05/2021,22084,3176713,34365,1871885,6,285
region,Midlands,E12000005,18/05/2021,11952,3154629,30189,1837520,5,279
region,Midlands,E12000005,17/05/2021,6429,3142677,22688,1807331,6,274
region,Midlands,E12000005,16/05/2021,9605,3136248,15340,1784643,3,268
region,Midlands,E12000005,15/05/2021,23384,3126643,32004,1769303,11,265
region,Midlands,E12000005,14/05/2021,20750,3103259,39653,1737299,2,254
region,Midlands,E12000005,13/05/2021,12592,3082509,48017,1697646,11,252
region,Midlands,E12000005,12/05/2021,11641,3069917,49832,1649629,6,241
region,Midlands,E12000005,11/05/2021,6390,3058276,32593,1599797,2,235
region,Midlands,E12000005,10/05/2021,5137,3051886,18418,1567204,5,233
region,Midlands,E12000005,09/05/2021,5509,3046749,14692,1548786,1,228
region,Midlands,E12000005,08/05/2021,11680,3041240,41732,1534094,5,227
region,Midlands,E12000005,07/05/2021,9129,3029560,44866,1492362,4,222
region,Midlands,E12000005,06/05/2021,9074,3020431,48593,1447496,11,218
region,Midlands,E12000005,05/05/2021,11047,3011357,38999,1398903,7,207
region,Midlands,E12000005,04/05/2021,8735,3000310,21494,1359904,1,200
region,Midlands,E12000005,03/05/2021,5322,2991575,11656,1338410,4,199
region,Midlands,E12000005,02/05/2021,8818,2986253,16047,1326754,1,195
region,Midlands,E12000005,01/05/2021,13743,2977435,36870,1310707,5,194
region,Midlands,E12000005,30/04/2021,11387,2963692,37784,1273837,7,189
region,Midlands,E12000005,29/04/2021,8982,2952305,44239,1236053,8,182
region,Midlands,E12000005,28/04/2021,9851,2943323,40940,1191814,5,174
region,Midlands,E12000005,27/04/2021,7966,2933472,30693,1150874,6,169
region,Midlands,E12000005,26/04/2021,6253,2925506,29069,1120181,5,163
region,Midlands,E12000005,25/04/2021,4568,2919253,24372,1091112,3,158
region,Midlands,E12000005,24/04/2021,9562,2914685,51050,1066740,6,155
region,Midlands,E12000005,23/04/2021,9829,2905123,41930,1015690,5,149
region,Midlands,E12000005,22/04/2021,8042,2895294,38889,973760,4,144
region,Midlands,E12000005,21/04/2021,5789,2887252,31505,934871,5,140
region,Midlands,E12000005,20/04/2021,6024,2881463,28524,903366,3,135
region,Midlands,E12000005,19/04/2021,5019,2875439,19258,874842,1,132
region,Midlands,E12000005,18/04/2021,7247,2870420,21141,855584,3,131
region,Midlands,E12000005,17/04/2021,12809,2863173,39444,834443,3,128
region,Midlands,E12000005,16/04/2021,10912,2850364,46846,794999,4,125
region,Midlands,E12000005,15/04/2021,8061,2839452,40391,748153,0,121
region,Midlands,E12000005,14/04/2021,6944,2831391,29617,707762,8,121
region,Midlands,E12000005,13/04/2021,3317,2824447,24773,678145,2,113
region,Midlands,E12000005,12/04/2021,2642,2821130,19671,653372,1,111
region,Midlands,E12000005,11/04/2021,4496,2818488,15276,633701,0,110
region,Midlands,E12000005,10/04/2021,7076,2813992,43889,618425,3,110
region,Midlands,E12000005,09/04/2021,5286,2806916,38268,574536,3,107
region,Midlands,E12000005,08/04/2021,4412,2801630,34138,536268,3,104
region,Midlands,E12000005,07/04/2021,4760,2797218,33149,502130,6,101
region,Midlands,E12000005,06/04/2021,3139,2792458,16745,468981,5,95
region,Midlands,E12000005,05/04/2021,738,2789319,6205,452236,1,90
region,Midlands,E12000005,04/04/2021,1398,2788581,5499,446031,0,89
region,Midlands,E12000005,03/04/2021,5397,2787183,12901,440532,1,89
region,Midlands,E12000005,02/04/2021,8319,2781786,19662,427631,2,88
region,Midlands,E12000005,01/04/2021,14178,2773467,43302,407969,9,86
region,Midlands,E12000005,31/03/2021,14959,2759289,40936,364667,7,77
region,Midlands,E12000005,30/03/2021,14937,2744330,23509,323731,1,70
region,Midlands,E12000005,29/03/2021,16209,2729393,11335,300222,1,69
region,Midlands,E12000005,28/03/2021,22309,2713184,9747,288887,0,68
region,Midlands,E12000005,27/03/2021,38864,2690875,29619,279140,5,68
region,Midlands,E12000005,26/03/2021,31375,2652011,26908,249521,4,63
region,Midlands,E12000005,25/03/2021,23238,2620636,23302,222613,5,59
region,Midlands,E12000005,24/03/2021,22819,2597398,22223,199311,7,54
region,Midlands,E12000005,23/03/2021,22710,2574579,10504,177088,1,47
region,Midlands,E12000005,22/03/2021,25198,2551869,4681,166584,3,46
region,Midlands,E12000005,21/03/2021,27564,2526671,2683,161903,1,43
region,Midlands,E12000005,20/03/2021,76550,2499107,9999,159220,2,42
region,Midlands,E12000005,19/03/2021,55875,2422557,11512,149221,1,40
region,Midlands,E12000005,18/03/2021,46195,2366682,9428,137709,1,39
region,Midlands,E12000005,17/03/2021,29886,2320487,9392,128281,3,38
region,Midlands,E12000005,16/03/2021,35249,2290601,4542,118889,0,35
region,Midlands,E12000005,15/03/2021,35017,2255352,1923,114347,1,35
region,Midlands,E12000005,14/03/2021,20534,2220335,973,112424,0,34
region,Midlands,E12000005,13/03/2021,54190,2199801,3677,111451,0,34
region,Midlands,E12000005,12/03/2021,35406,2145611,4925,107774,2,34
region,Midlands,E12000005,11/03/2021,16219,2110205,4301,102849,1,32
region,Midlands,E12000005,10/03/2021,25461,2093986,5834,98548,1,31
region,Midlands,E12000005,09/03/2021,22417,2068525,5004,92714,2,30
region,Midlands,E12000005,08/03/2021,20762,2046108,1348,87710,1,28
region,Midlands,E12000005,07/03/2021,18563,2025346,719,86362,0,27
region,Midlands,E12000005,06/03/2021,48867,2006783,4056,85643,2,27
region,Midlands,E12000005,05/03/2021,48906,1957916,5155,81587,1,25
region,Midlands,E12000005,04/03/2021,30285,1909010,6761,76432,1,24
region,Midlands,E12000005,03/03/2021,24279,1878725,7632,69671,0,23
region,Midlands,E12000005,02/03/2021,22860,1854446,3685,62039,0,23
region,Midlands,E12000005,01/03/2021,17055,1831586,919,58354,1,23
region,Midlands,E12000005,28/02/2021,17504,1814531,949,57435,0,22
